-2.879793	1.732874	-0.951685	4	123	100	951.281
-1.832596	2.984978	1.954446	100	7	10	950.941
-1.570796	0.290380	-0.796960	125	115	102	947.804
0.261799	1.506530	1.988858	9	18	24	947.204
2.617994	0.370812	-2.547742	119	103	106	945.381
-1.832596	1.510910	-0.740472	125	120	100	944.909
-0.261799	1.440580	2.260026	0	13	25	942.485
-1.570796	0.960688	-0.577532	117	120	100	942.253
-1.832596	1.301460	-0.509251	122	117	99	942.132
0.261799	1.391910	3.030322	109	125	21	941.430
2.879793	1.448123	-2.163292	26	118	117	939.417
-0.523599	0.080730	-2.622036	124	103	104	937.835
-2.094395	1.909857	-0.381669	121	113	101	935.218
-2.879793	0.290380	-0.796960	123	111	103	933.486
-2.356194	0.685216	-1.712745	108	10	16	932.562
-1.308997	2.863997	0.549740	119	124	99	931.899
2.356194	2.001437	0.381215	24	6	7	931.612
1.570796	0.370812	-2.547742	117	110	105	930.818
-2.094395	1.836682	-0.676006	122	118	101	930.366
-0.261799	2.108018	1.311430	117	110	100	929.573
-0.785398	2.001437	0.381215	16	11	22	928.901
-1.832596	0.960688	-0.577532	117	119	99	926.515
2.879793	2.587733	0.232235	98	2	4	925.751
2.617994	1.128190	-2.288622	28	122	0	925.673
-1.832596	1.195355	1.200319	27	5	114	925.437
1.308997	1.194549	-0.801900	119	106	101	923.750
2.356194	1.696674	-1.253233	124	122	101	923.311
-0.785398	1.301460	-0.509251	21	122	108	922.957
-0.785398	1.433411	-1.035986	125	118	102	922.697
-2.356194	0.418037	1.360082	23	117	109	921.751
-3.141593	2.863997	0.549740	99	4	7	921.097
1.832596	2.108018	1.311430	3	19	22	920.754
-1.308997	2.299159	2.264663	15	9	25	920.239
-2.617994	1.696674	-1.253233	4	108	105	919.661
2.617994	1.574060	2.783565	107	106	107	919.642
-3.141593	1.450119	-2.739050	28	121	124	919.353
2.617994	0.762244	-0.273349	24	122	110	918.960
-2.094395	1.417623	-0.202254	120	113	100	918.539
-0.523599	0.866955	-0.931351	109	112	103	917.281
-1.832596	0.762244	-0.273349	119	106	103	915.806
-2.356194	1.256302	0.062705	115	112	101	915.563
-0.523599	1.134497	-1.109631	120	116	102	914.822
2.879793	1.195355	1.200319	108	11	16	912.949
-2.356194	1.606104	-0.451151	118	116	99	912.645
-1.832596	1.310100	1.488307	27	6	114	912.408
-2.356194	2.704512	1.488683	101	6	12	912.167
-1.047198	2.588535	-2.976617	20	9	20	910.902
-1.570796	2.587733	0.232235	115	0	98	909.703
2.356194	1.135834	-1.431087	124	105	103	908.280
0.261799	2.863997	0.549740	16	16	18	907.923
0.785398	2.299159	2.264663	123	113	25	906.784
-1.047198	2.073035	2.027405	110	102	12	904.402
-3.141593	0.619654	-2.216909	108	107	106	903.925
1.832596	1.554776	0.100351	116	118	100	903.268
2.879793	1.413347	-1.339188	121	108	103	902.663
1.832596	1.599406	1.426070	101	19	8	902.617
2.879793	1.699788	2.452890	9	17	22	902.321
-3.141593	0.906588	1.252948	10	6	27	900.937
0.000000	1.998705	2.370472	116	106	107	900.211
-2.094395	1.113094	-0.272241	117	114	100	899.723
-1.832596	1.134796	2.434290	18	6	21	899.623
1.570796	0.960688	-0.577532	18	11	106	899.583
-1.570796	1.875281	0.107086	119	107	102	898.764
1.308997	0.960688	-0.577532	125	108	101	897.918
2.356194	1.683268	0.374177	118	108	104	896.587
0.261799	1.184361	0.625864	30	0	3	896.450
-2.617994	2.407836	1.410646	102	4	14	895.619
-1.570796	2.404280	-0.174044	121	110	103	894.269
-0.523599	2.356369	3.005869	104	1	17	894.000
-0.261799	1.135834	-1.431087	3	121	101	893.113
-2.094395	1.510910	-0.740472	0	116	100	893.016
2.879793	2.863997	0.549740	98	8	8	892.443
0.523599	0.992645	-1.723759	0	116	103	892.308
-2.094395	0.571433	-1.188419	117	108	104	891.688
-1.308997	1.982574	-1.115518	121	116	102	890.995
-0.261799	2.356369	3.005869	104	9	14	890.502
-0.261799	0.418037	1.360082	17	5	22	890.317
-2.094395	0.370812	-2.547742	9	17	105	890.217
-0.523599	2.478122	2.609777	106	6	15	889.497
-1.047198	1.506530	1.988858	17	9	23	888.998
1.047198	0.685216	-1.712745	125	115	102	888.994
0.523599	1.413347	-1.339188	116	114	103	886.731
1.832596	2.138223	1.678323	11	19	20	886.205
1.047198	0.618092	2.539118	120	17	27	885.795
1.832596	0.685216	-1.712745	21	115	110	885.230
-2.879793	1.809167	1.213774	102	125	11	884.679
0.000000	1.134497	-1.109631	121	114	101	884.105
-1.570796	2.089241	-0.114193	122	110	101	883.816
-0.785398	0.866955	-0.931351	119	112	102	883.105
-2.617994	0.961715	0.014085	112	113	100	883.083
0.785398	1.218453	2.777284	114	117	25	882.102
0.261799	2.299159	2.264663	121	116	27	882.069
1.570796	1.555207	1.708892	105	16	14	882.033
1.308997	1.872854	1.543456	100	3	10	881.840
-2.879793	0.929350	-2.910676	29	122	122	881.753
0.261799	2.588535	-2.976617	117	108	104	881.505
-3.141593	2.979456	-1.009304	119	4	99	881.276
-2.094395	1.606104	-0.451151	118	117	99	880.677
2.617994	0.418037	1.360082	125	109	103	879.661
-1.570796	1.450119	-2.739050	27	124	116	879.437
0.261799	1.134497	-1.109631	120	113	102	878.431
-2.879793	0.866395	-2.492918	112	110	102	878.392
0.261799	2.343981	-1.040456	118	108	103	878.112
-2.356194	0.571433	-1.188419	114	108	103	877.551
-1.832596	0.571433	-1.188419	120	108	104	877.168
-0.261799	2.180315	-1.357379	114	107	104	877.131
2.617994	0.733948	3.021411	111	114	100	875.111
-2.356194	2.396274	-1.959260	26	123	116	874.955
-2.094395	0.290380	-0.796960	119	107	104	874.691
1.047198	2.881233	-2.582574	3	120	101	874.563
-1.047198	2.356369	3.005869	22	7	19	874.367
1.570796	2.295480	1.008277	111	113	18	873.842
-2.617994	1.766067	2.153843	8	111	27	872.832
-0.261799	0.080730	-2.622036	1	7	100	872.484
1.047198	2.719179	-1.780644	118	111	101	870.767
2.617994	0.618092	2.539118	120	113	101	870.113
2.617994	1.247695	1.809890	5	17	25	869.791
2.617994	0.640596	-2.797608	0	109	103	869.068
-3.141593	1.113094	-0.272241	109	112	102	869.019
-2.356194	0.615174	-0.666022	124	107	105	868.308
-3.141593	0.379747	-1.713059	0	124	99	867.995
0.000000	2.343981	-1.040456	117	110	103	867.290
-1.832596	0.866955	-0.931351	121	114	101	867.218
0.523599	1.134497	-1.109631	121	112	102	867.027
-2.617994	1.195355	1.200319	99	6	9	866.726
-0.785398	2.115563	0.685730	13	12	23	866.010
-0.523599	2.404280	-0.174044	28	5	120	864.851
-1.832596	1.335669	0.897240	28	5	118	864.792
0.785398	1.488617	1.159546	22	13	14	864.559
-0.523599	1.134796	2.434290	13	12	25	863.664
-0.261799	0.910508	1.903534	18	12	21	863.615
-1.047198	1.194549	-0.801900	125	113	101	863.598
-0.261799	2.984978	1.954446	122	117	101	863.420
2.879793	1.113094	-0.272241	25	123	113	863.367
1.832596	0.866955	-0.931351	2	112	101	863.183
1.570796	2.407836	1.410646	26	9	113	863.110
2.879793	2.455966	-0.641220	125	114	101	862.488
1.308997	2.001437	0.381215	106	19	15	861.816
0.523599	1.554776	0.100351	22	7	106	861.598
1.570796	2.588535	-2.976617	100	15	10	860.955
2.617994	0.619654	-2.216909	26	120	113	860.402
2.094395	2.073035	2.027405	12	14	23	860.125
1.308997	1.135834	-1.431087	118	106	103	859.359
-0.785398	0.960688	-0.577532	112	111	102	858.800
-2.356194	0.458961	-0.107937	118	110	102	858.636
2.094395	1.413347	-1.339188	115	106	103	858.233
1.047198	1.218453	2.777284	115	115	25	857.677
-0.785398	0.709924	0.218797	118	14	22	857.550
-1.308997	1.374601	-2.456031	24	114	110	857.224
1.832596	2.404280	-0.174044	119	15	25	856.970
-2.356194	1.113094	-0.272241	116	115	99	856.707
2.617994	2.587733	0.232235	97	6	3	856.566
1.570796	1.872854	1.543456	28	8	121	856.488
1.832596	0.290380	-0.796960	123	6	100	856.390
-2.879793	1.510910	-0.740472	124	1	99	855.579
-2.356194	1.824694	1.850876	6	108	25	855.540
0.785398	0.685216	-1.712745	122	116	102	854.583
2.879793	1.554776	0.100351	123	124	98	854.272
-1.308997	0.615174	-0.666022	116	108	104	854.089
0.523599	1.310100	1.488307	23	10	19	853.802
-2.879793	1.545873	-1.877082	29	119	116	853.753
-2.356194	0.379747	-1.713059	110	113	102	853.510
2.879793	2.180315	-1.357379	122	105	106	853.504
1.047198	0.674054	1.013609	110	109	106	853.287
0.523599	1.982574	-1.115518	120	108	102	853.170
-0.523599	1.135834	-1.431087	119	101	108	852.901
-2.356194	0.850607	-1.335383	8	21	104	852.692
2.094395	2.299159	2.264663	12	8	29	852.491
-0.523599	1.433411	-1.035986	124	117	102	852.490
-1.832596	0.619654	-2.216909	115	115	100	851.790
-0.523599	0.700570	1.559208	114	102	109	851.532
-1.832596	0.290380	-0.796960	122	108	104	850.632
1.570796	2.089241	-0.114193	103	16	12	850.556
2.094395	1.904882	-1.478089	3	109	105	850.162
0.785398	1.982574	-1.115518	118	105	103	849.242
-1.570796	1.413347	-1.339188	125	113	103	848.738
-1.308997	2.073035	2.027405	109	102	13	848.358
-0.785398	0.080730	-2.622036	123	102	104	848.333
2.094395	0.571433	-1.188419	16	13	21	848.090
1.832596	1.721184	-0.153948	115	114	100	847.161
2.356194	2.180315	-1.357379	7	120	102	847.130
2.879793	0.899350	-2.069907	106	108	106	846.599
1.308997	0.080730	-2.622036	120	123	99	846.374
1.308997	2.089241	-0.114193	108	104	108	845.970
1.570796	2.180315	-1.357379	124	116	102	845.861
0.000000	2.247462	0.191623	27	9	121	845.752
-2.617994	1.836682	-0.676006	125	123	100	845.196
-1.047198	1.696674	-1.253233	111	8	103	845.086
-2.617994	0.960688	-0.577532	113	114	101	845.061
1.832596	2.180315	-1.357379	1	116	102	844.737
0.261799	1.025536	1.576859	17	16	19	844.733
-1.570796	1.247695	1.809890	11	101	21	844.669
-3.141593	1.448123	-2.163292	29	122	117	844.468
1.308997	0.379747	-1.713059	100	110	125	844.447
-2.617994	0.297065	2.160177	117	119	100	843.783
-3.141593	1.335669	0.897240	106	9	13	843.022
2.356194	1.504028	0.636812	116	112	103	842.564
1.832596	1.555207	1.708892	103	15	12	841.509
1.047198	2.588535	-2.976617	101	22	8	840.833
1.570796	2.404280	-0.174044	121	15	26	840.757
2.094395	2.001437	0.381215	113	108	106	840.732
-0.523599	1.904882	-1.478089	110	106	107	840.566
1.832596	0.379747	-1.713059	117	106	104	840.538
0.523599	1.696674	-1.253233	0	113	103	840.417
-2.879793	1.433411	-1.035986	0	5	99	840.395
-1.570796	0.762244	-0.273349	120	105	103	840.164
1.832596	1.504028	0.636812	125	115	101	840.137
-1.832596	0.379747	-1.713059	0	99	106	839.817
-2.094395	0.709924	0.218797	112	112	101	838.974
1.047198	0.080730	-2.622036	121	122	99	838.954
-2.094395	1.440580	2.260026	16	2	25	838.759
-0.785398	2.033014	2.977192	101	125	12	838.654
0.000000	2.108018	1.311430	116	110	100	838.615
-2.879793	1.574060	2.783565	8	12	26	838.553
-1.832596	1.184361	0.625864	28	5	117	838.479
-2.879793	1.756530	-2.105156	30	0	117	838.447
2.356194	2.379497	0.561089	108	106	107	837.988
0.000000	2.588535	-2.976617	113	107	105	837.281
2.879793	1.869911	2.701025	7	15	26	836.720
2.356194	2.251330	-2.330739	5	25	17	836.546
-1.047198	0.080730	-2.622036	121	106	104	836.144
0.000000	0.733948	3.021411	110	0	22	836.004
-0.261799	1.134497	-1.109631	121	115	101	835.772
-0.261799	1.247695	1.809890	6	15	23	835.600
-2.617994	2.251330	-2.330739	26	123	119	835.389
-3.141593	0.618092	2.539118	10	125	30	835.158
1.832596	1.506530	1.988858	103	11	13	835.093
1.832596	1.256302	0.062705	97	121	0	835.004
-3.141593	0.297065	2.160177	123	117	101	834.617
0.000000	1.025536	1.576859	19	13	19	834.378
0.523599	2.724429	-0.348782	119	115	100	833.607
1.047198	0.496451	0.593859	109	110	106	833.496
1.832596	1.247695	1.809890	100	13	10	833.391
0.261799	1.218453	2.777284	108	116	14	832.997
1.570796	1.554776	0.100351	115	119	100	832.659
-0.785398	2.089241	-0.114193	13	10	25	832.525
0.785398	1.510910	-0.740472	22	115	110	831.750
0.523599	1.599406	1.426070	120	105	102	831.690
1.308997	1.875281	0.107086	101	18	10	831.533
-0.523599	2.979456	-1.009304	125	115	101	831.515
1.308997	2.063651	-2.044600	123	113	102	831.292
1.570796	2.138223	1.678323	28	7	117	831.227
-3.141593	1.732874	-0.951685	2	123	100	831.118
2.094395	0.619654	-2.216909	122	113	103	830.971
-2.879793	0.914445	2.687814	99	9	10	830.859
2.094395	0.700570	1.559208	108	10	16	830.849
0.785398	1.658653	-2.409879	22	114	115	830.229
-2.879793	0.080730	-2.622036	21	13	110	830.210
1.308997	0.850607	-1.335383	121	106	104	829.298
0.261799	0.290380	-0.796960	8	113	103	829.292
0.523599	0.418037	1.360082	21	18	15	829.198
2.617994	0.899350	-2.069907	104	109	107	829.171
2.094395	0.850607	-1.335383	2	109	103	829.156
1.570796	0.080730	-2.622036	123	121	101	829.103
0.785398	1.617114	-1.572037	0	111	104	828.995
0.785398	2.760637	2.781135	0	114	103	828.749
-0.785398	1.194549	-0.801900	110	114	102	828.528
0.785398	2.164094	-2.991358	22	2	19	828.412
1.308997	1.545873	-1.877082	99	116	110	827.816
-2.356194	0.290380	-0.796960	0	98	107	827.787
1.832596	1.218453	2.777284	13	13	26	827.620
0.785398	0.914445	2.687814	107	125	18	827.620
-2.094395	0.906588	1.252948	26	3	110	827.570
1.570796	1.545873	-1.877082	100	114	110	827.230
-2.094395	1.875281	0.107086	117	106	102	827.123
-0.785398	1.998705	2.370472	9	13	25	826.561
1.832596	0.850607	-1.335383	0	108	103	826.398
-3.141593	1.658653	-2.409879	28	122	122	826.222
-2.617994	1.554776	0.100351	116	108	102	826.131
2.879793	0.733948	3.021411	112	116	98	826.128
-2.356194	0.762244	-0.273349	113	118	99	826.107
2.356194	1.982574	-1.115518	109	103	106	826.032
0.785398	1.554776	0.100351	27	123	111	825.943
1.570796	1.510910	-0.740472	114	108	101	825.640
-1.308997	1.683268	0.374177	117	105	103	825.396
-2.617994	1.904882	-1.478089	27	120	110	825.385
-2.094395	2.704512	1.488683	103	3	11	825.325
-0.261799	1.504028	0.636812	31	6	118	825.171
-1.832596	1.904882	-1.478089	27	2	114	824.938
-1.308997	1.732874	-0.951685	119	113	103	824.370
1.308997	0.619654	-2.216909	98	4	5	824.156
-0.523599	2.396274	-1.959260	121	114	103	823.957
-2.356194	1.809167	1.213774	103	13	10	823.345
-2.879793	1.135834	-1.431087	119	114	102	823.243
0.523599	2.349581	-2.702517	103	17	11	823.206
2.356194	0.960688	-0.577532	24	0	106	823.069
0.261799	1.417623	-0.202254	8	100	14	823.019
-1.308997	1.135813	-2.658866	21	115	106	822.759
-0.785398	1.977582	0.969896	6	13	26	822.355
2.879793	1.658653	-2.409879	27	118	121	822.056
-0.523599	0.591903	2.010408	15	10	23	821.826
1.047198	1.812176	0.656819	103	17	14	821.753
-1.308997	1.194549	-0.801900	29	125	124	821.597
-0.261799	1.554776	0.100351	23	123	105	821.590
-1.832596	1.417623	-0.202254	122	112	99	821.284
-0.523599	2.984978	1.954446	115	119	100	821.272
-2.617994	2.704512	1.488683	100	10	12	821.263
2.094395	0.379747	-1.713059	120	108	103	820.667
-1.570796	1.301460	-0.509251	98	2	3	820.411
-2.617994	1.433411	-1.035986	1	5	100	820.397
-2.879793	2.592629	0.909713	100	3	8	819.946
2.879793	1.904882	-1.478089	4	116	103	819.529
0.000000	0.571433	-1.188419	116	3	100	819.342
1.308997	1.113094	-0.272241	10	19	102	819.322
-2.094395	1.301460	-0.509251	122	116	99	819.236
1.047198	0.709924	0.218797	105	112	108	819.216
-3.141593	0.674054	1.013609	8	2	28	819.189
0.000000	1.168678	2.108595	0	18	23	818.976
-0.523599	2.379497	0.561089	17	4	25	818.885
-0.261799	1.869911	2.701025	113	122	25	818.780
2.879793	0.297065	2.160177	125	116	101	818.733
1.832596	0.618092	2.539118	107	1	103	818.634
2.879793	1.413430	2.550734	7	106	24	818.465
0.785398	1.242974	-2.977882	1	16	24	818.342
2.094395	1.135834	-1.431087	120	107	102	818.277
0.000000	2.379497	0.561089	120	109	101	818.195
2.356194	1.732874	-0.951685	1	3	99	817.735
2.094395	2.455966	-0.641220	121	122	99	817.532
-0.785398	0.591903	2.010408	16	6	24	816.703
-2.094395	0.762244	-0.273349	114	115	100	816.686
2.356194	1.904882	-1.478089	125	106	105	816.549
0.261799	2.478122	2.609777	118	112	102	816.526
-0.523599	1.732874	-0.951685	5	119	102	816.509
2.879793	0.866955	-0.931351	125	114	101	816.035
1.047198	0.203748	0.590255	112	107	106	815.832
-0.523599	2.588535	-2.976617	116	125	101	815.827
-1.832596	0.914445	2.687814	107	104	112	815.652
1.570796	1.683268	0.374177	121	110	102	815.618
1.308997	2.760637	2.781135	124	111	103	815.503
1.308997	1.977582	0.969896	104	11	15	815.056
2.094395	0.419640	2.974122	125	106	105	814.983
1.308997	1.812176	0.656819	103	14	14	814.889
1.570796	0.685216	-1.712745	120	114	103	814.560
2.094395	1.982574	-1.115518	124	1	100	814.339
0.261799	0.910508	1.903534	27	3	118	814.230
1.047198	2.379497	0.561089	103	2	13	814.143
-1.570796	0.418037	1.360082	2	108	26	814.075
2.617994	1.413430	2.550734	109	106	105	814.048
1.308997	2.478122	2.609777	124	111	24	814.008
-2.356194	1.982574	-1.115518	10	116	103	813.822
1.308997	1.134497	-1.109631	121	109	101	813.669
-1.308997	0.370812	-2.547742	112	116	100	813.374
0.000000	2.174483	2.653697	116	106	107	813.323
0.000000	2.356369	3.005869	105	7	14	813.282
-2.356194	1.374601	-2.456031	30	9	119	813.140
0.000000	2.664082	-1.071402	117	113	101	812.949
-2.879793	2.108018	1.311430	103	2	14	812.841
-0.261799	0.906588	1.252948	4	103	107	812.654
2.879793	2.579248	-2.364801	18	7	25	812.359
-1.308997	2.138223	1.678323	112	97	10	811.720
-3.141593	2.393226	1.857173	6	114	28	811.461
-1.570796	0.864993	2.278281	107	105	110	811.305
-1.832596	1.909857	-0.381669	119	114	99	811.182
2.879793	1.214854	-1.966664	31	123	122	810.734
2.879793	1.506530	1.988858	117	103	107	810.585
-2.356194	1.617114	-1.572037	28	2	112	810.553
2.879793	0.571433	-1.188419	6	117	101	810.501
0.000000	2.104282	-0.813972	110	0	98	810.202
-0.261799	1.310100	1.488307	10	13	21	809.679
-0.785398	2.579248	-2.364801	117	118	101	809.462
2.879793	2.760637	2.781135	114	117	102	809.318
1.047198	2.138223	1.678323	100	2	11	808.875
0.000000	2.180315	-1.357379	11	12	26	808.817
1.570796	0.619654	-2.216909	108	0	101	808.783
-0.785398	1.504028	0.636812	30	124	119	808.684
-2.879793	1.869911	2.701025	12	7	26	808.448
1.832596	2.001437	0.381215	109	108	106	808.275
2.356194	0.591903	2.010408	17	13	20	808.177
2.094395	1.846342	-1.796954	26	8	112	808.073
1.047198	2.295480	1.008277	12	16	21	807.989
-1.832596	1.113094	-0.272241	118	113	100	807.892
1.570796	2.393226	1.857173	13	12	27	807.730
-2.356194	2.164094	-2.991358	18	10	24	807.566
0.261799	1.310100	1.488307	18	13	21	807.141
-2.094395	0.960688	-0.577532	117	119	98	807.070
-3.141593	1.662363	0.915448	99	1	6	806.949
1.308997	1.413347	-1.339188	112	100	104	806.939
2.094395	0.640596	-2.797608	102	117	8	806.825
-2.356194	0.866955	-0.931351	117	118	100	806.665
1.047198	0.619654	-2.216909	125	111	102	806.535
0.000000	2.587733	0.232235	28	7	124	806.431
-2.094395	1.488617	1.159546	28	1	118	806.107
-2.617994	0.379747	-1.713059	122	103	105	806.082
1.308997	1.756530	-2.105156	98	115	114	805.918
0.523599	1.812176	0.656819	28	122	112	805.380
-2.094395	1.736875	3.023612	15	15	22	805.362
2.356194	0.899350	-2.069907	19	8	21	805.087
-2.879793	1.325504	-1.671296	27	119	111	805.011
2.094395	0.080730	-2.622036	8	120	101	804.767
-2.617994	2.592629	0.909713	120	114	100	804.755
0.785398	1.113094	-0.272241	27	119	117	804.712
1.308997	1.732874	-0.951685	108	106	104	804.703
1.832596	1.025536	1.576859	98	122	113	804.617
-2.356194	0.992645	-1.723759	21	14	14	804.514
0.785398	1.545873	-1.877082	98	123	111	804.187
-2.617994	1.510910	-0.740472	124	2	99	803.842
0.000000	1.869911	2.701025	121	109	25	803.798
-2.879793	1.218453	2.777284	6	12	28	803.781
2.356194	1.050534	3.042579	107	112	102	803.693
-3.141593	2.579248	-2.364801	30	4	124	803.576
-2.617994	0.615174	-0.666022	114	106	106	803.544
-1.832596	1.218453	2.777284	24	117	111	803.407
-1.832596	0.458961	-0.107937	121	114	101	803.344
-2.094395	1.872854	1.543456	103	123	11	803.249
0.000000	0.418037	1.360082	20	12	16	803.134
-1.308997	1.134497	-1.109631	26	123	111	803.068
-1.047198	2.719179	-1.780644	118	114	102	803.036
-1.832596	1.135834	-1.431087	121	121	102	803.028
-0.523599	2.180315	-1.357379	16	8	25	802.636
-2.356194	0.297065	2.160177	6	111	28	802.248
-2.094395	1.904882	-1.478089	3	17	23	802.220
0.000000	1.510910	-0.740472	12	0	100	801.999
1.832596	2.153910	-1.714959	102	12	11	801.816
-2.879793	1.846342	-1.796954	29	119	115	801.631
0.523599	0.203748	0.590255	124	108	103	801.388
-1.047198	1.998705	2.370472	15	13	21	801.305
-3.141593	1.846342	-1.796954	15	6	25	801.138
-2.617994	1.128190	-2.288622	30	5	115	801.035
-1.570796	1.440580	2.260026	28	0	122	800.999
0.523599	2.637879	2.121598	125	112	25	800.600
1.832596	2.104282	-0.813972	99	115	113	800.351
1.047198	1.413430	2.550734	117	116	27	800.119
-2.879793	0.960688	-0.577532	112	114	101	800.071
-0.523599	1.809167	1.213774	112	107	101	800.061
0.261799	2.115563	0.685730	26	121	109	799.989
2.617994	0.297065	2.160177	120	113	101	799.858
1.047198	0.379747	-1.713059	3	113	103	799.834
0.000000	1.413430	2.550734	107	15	14	799.763
-2.094395	0.619654	-2.216909	114	115	100	799.677
-0.261799	1.809167	1.213774	114	108	100	799.530
-2.879793	0.762244	-0.273349	109	115	101	799.449
-2.879793	0.733948	3.021411	118	110	102	799.358
-0.523599	0.290380	-0.796960	5	17	103	799.286
-3.141593	0.866395	-2.492918	29	122	117	799.094
2.617994	0.906588	1.252948	107	1	14	798.848
0.261799	2.455966	-0.641220	119	111	101	798.721
-3.141593	1.195355	1.200319	108	7	15	798.621
-1.832596	1.875281	0.107086	120	107	102	798.554
-2.879793	2.089241	-0.114193	118	104	102	798.524
0.785398	1.256302	0.062705	29	122	115	798.522
-0.523599	1.977582	0.969896	101	109	119	798.427
2.879793	0.914445	2.687814	5	99	107	797.780
0.000000	1.014500	0.906702	113	101	109	797.664
-1.047198	1.766067	2.153843	13	11	24	797.575
-0.523599	1.555207	1.708892	15	12	23	797.411
1.570796	2.579248	-2.364801	100	19	10	797.404
-2.879793	0.496451	0.593859	116	108	103	797.381
-2.356194	2.104282	-0.813972	124	114	102	797.349
-2.356194	0.914445	2.687814	20	112	108	797.178
-1.047198	0.733948	3.021411	12	29	120	796.612
-2.356194	2.187132	-0.479875	121	108	102	796.529
2.094395	1.325504	-1.671296	123	101	106	796.282
1.308997	1.741644	-2.695914	98	116	124	796.178
-2.094395	0.914445	2.687814	105	106	113	796.072
0.785398	2.033014	2.977192	21	6	19	796.013
1.570796	2.379497	0.561089	23	124	109	795.813
0.785398	0.700570	1.559208	113	111	104	795.774
2.617994	1.662363	0.915448	6	112	104	795.769
2.617994	1.440580	2.260026	112	105	106	795.728
-2.617994	0.709924	0.218797	108	114	101	794.891
-1.308997	2.089241	-0.114193	13	0	30	794.875
2.356194	1.325504	-1.671296	28	116	116	794.827
2.356194	2.299159	2.264663	9	10	29	794.822
-2.879793	1.113094	-0.272241	111	110	102	794.752
-1.047198	2.138223	1.678323	10	11	26	794.401
1.832596	1.168678	2.108595	100	9	10	794.349
1.570796	2.299159	2.264663	5	17	27	794.252
0.261799	1.904882	-1.478089	105	10	105	794.232
1.308997	2.041297	-2.664597	23	117	109	793.471
-1.570796	0.674054	1.013609	17	102	10	793.355
-1.570796	0.370812	-2.547742	119	117	100	793.101
2.617994	1.696674	-1.253233	124	123	101	792.808
0.261799	0.733948	3.021411	109	125	21	792.613
-1.308997	2.478122	2.609777	16	8	25	792.582
-1.047198	1.391910	3.030322	102	6	13	792.280
-2.879793	2.979456	-1.009304	123	111	101	792.043
-0.523599	1.325504	-1.671296	102	6	107	791.938
-1.832596	1.554776	0.100351	112	108	100	791.724
2.879793	1.696674	-1.253233	118	105	104	791.656
-1.832596	1.732874	-0.951685	7	112	104	791.372
0.000000	1.696674	-1.253233	108	121	103	791.019
2.879793	0.850607	-1.335383	5	112	102	791.018
1.570796	0.591903	2.010408	107	124	16	790.882
0.261799	1.836682	-0.676006	2	14	100	790.528
-0.785398	1.696674	-1.253233	124	122	102	790.512
0.261799	2.760637	2.781135	118	115	101	790.464
-0.785398	2.719179	-1.780644	118	115	102	790.380
-1.047198	1.135813	-2.658866	21	118	106	790.374
1.308997	0.290380	-0.796960	118	103	104	790.097
-2.094395	1.025536	1.576859	26	3	110	790.013
0.261799	1.014500	0.906702	116	100	108	789.621
